SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SALASAR, EQ, 13-Apr-2020, 82.20, 87.50, 87.50, 77.70, 79.00, 79.55, 80.12, 10692, 8.57, 291, 6133, 67.56
SALONA, EQ, 13-Apr-2020, 36.55, 38.35, 38.35, 36.15, 36.15, 36.50, 37.34, 325, 0.12, 8, 159, 83.68
SALSTEEL, EQ, 13-Apr-2020, 1.85, 1.80, 1.85, 1.80, 1.80, 1.80, 1.81, 9847, 0.18, 18, 9847, 100.00
SALZERELEC, EQ, 13-Apr-2020, 68.45, 68.05, 72.00, 65.50, 67.25, 66.75, 67.12, 12880, 8.65, 238, 7577, 63.92
SAMBHAAV, EQ, 13-Apr-2020, 1.45, 1.70, 1.70, 1.25, 1.70, 1.65, 1.58, 16667, 0.26, 37, 9422, 76.48
SANCO, EQ, 13-Apr-2020, 6.65, 6.55, 6.95, 6.50, 6.85, 6.85, 6.79, 104732, 7.11, 207, 100420, 98.65
SANDESH, EQ, 13-Apr-2020, 459.65, 528.00, 528.00, 441.15, 472.95, 456.40, 455.66, 818, 3.73, 364, 251, 36.43
SANDHAR, EQ, 13-Apr-2020, 149.95, 152.00, 152.00, 144.05, 152.00, 150.70, 148.29, 2867, 4.25, 378, 1594, 62.63
SANGAMIND, EQ, 13-Apr-2020, 40.50, 42.00, 42.00, 36.50, 37.05, 37.65, 37.34, 6436, 2.40, 108, 5532, 91.56
SANGHIIND, EQ, 13-Apr-2020, 21.55, 21.45, 23.40, 20.90, 23.40, 23.20, 22.40, 254533, 57.02, 1148, 101063, 49.82
SANGHVIMOV, EQ, 13-Apr-2020, 50.20, 52.70, 52.70, 50.00, 52.70, 52.70, 52.12, 43240, 22.53, 457, 38259, 88.66
SANGINITA, EQ, 13-Apr-2020, 68.00, 71.00, 71.40, 71.00, 71.35, 71.35, 71.38, 16701, 11.92, 135, 9902, 100.00
SANOFI, EQ, 13-Apr-2020, 7380.30, 7420.00, 7444.00, 7159.00, 7259.90, 7211.50, 7332.64, 39987, 2932.10, 6585, 17854, 52.61
SANWARIA, EQ, 13-Apr-2020, 1.30, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 153409, 2.07, 88, 93139, 100.00
SARDAEN, EQ, 13-Apr-2020, 132.20, 130.05, 140.70, 120.30, 127.35, 127.90, 128.42, 39903, 51.24, 1348, 21462, 58.61
SAREGAMA, EQ, 13-Apr-2020, 254.45, 251.90, 259.90, 245.00, 248.00, 247.10, 248.58, 2272, 5.65, 131, 1128, 84.88
SARLAPOLY, EQ, 13-Apr-2020, 14.15, 14.80, 14.80, 13.70, 13.90, 13.90, 13.86, 94650, 13.12, 155, 80083, 93.53
SARVESHWAR, SM, 13-Apr-2020, 8.45, 8.80, 8.85, 8.80, 8.85, 8.85, 8.83, 3200, 0.28, 2, 3200, 100.00
SASKEN, EQ, 13-Apr-2020, 376.20, 376.20, 449.60, 376.20, 430.00, 425.05, 407.56, 24587, 100.21, 1386, 11377, 54.44
SATHAISPAT, EQ, 13-Apr-2020, 1.35, 1.30, 1.40, 1.30, 1.40, 1.40, 1.40, 4742, 0.07, 12, 4742, 100.00
SATIA, EQ, 13-Apr-2020, 72.85, 76.00, 76.95, 71.10, 72.20, 72.85, 73.11, 11462, 8.38, 241, 4611, 58.66
SATIN, EQ, 13-Apr-2020, 73.15, 72.15, 73.15, 69.50, 70.50, 70.30, 70.77, 25794, 18.25, 467, 16848, 69.69
SBICARD, EQ, 13-Apr-2020, 595.20, 580.00, 581.50, 501.10, 505.00, 505.50, 522.05, 22874756, 119417.91, 805086, 11324451, 54.52
SBIETFQLTY, EQ, 13-Apr-2020, 85.95, 86.00, 86.00, 81.00, 83.70, 83.72, 82.97, 4485, 3.72, 258, 2871, 73.75
SBILIFE, EQ, 13-Apr-2020, 739.45, 745.00, 749.95, 700.00, 705.10, 707.75, 717.36, 760455, 5455.17, 36589, 252332, 40.04
SBIN, EQ, 13-Apr-2020, 187.75, 186.80, 188.70, 183.10, 184.05, 183.50, 184.91, 51847574, 95871.04, 290728, 11536276, 24.98
SBIN, N2, 13-Apr-2020, 10585.00, 10575.00, 10575.00, 10550.00, 10555.00, 10554.53, 10555.44, 216, 22.80, 36, 191, 100.00
SBIN, N5, 13-Apr-2020, 10840.47, 10850.00, 10869.90, 10841.01, 10865.00, 10863.06, 10852.75, 889, 96.48, 152, 815, 98.79
SBIN, N6, 13-Apr-2020, 10540.00, 10700.00, 10750.00, 10600.00, 10649.00, 10649.28, 10637.86, 35, 3.72, 14, 24, 85.71
SCHAEFFLER, EQ, 13-Apr-2020, 3471.55, 3411.00, 3509.55, 3360.00, 3438.00, 3430.25, 3418.20, 5556, 189.91, 2288, 2303, 65.54
SCHAND, EQ, 13-Apr-2020, 39.00, 40.40, 40.40, 38.10, 39.35, 39.05, 39.18, 62926, 24.65, 616, 44387, 74.70
SCHNEIDER, EQ, 13-Apr-2020, 77.40, 79.85, 79.85, 74.10, 77.55, 78.20, 76.82, 66692, 51.24, 1185, 34565, 59.60
SCI, EQ, 13-Apr-2020, 41.00, 43.00, 43.50, 41.10, 41.35, 41.70, 41.98, 1373107, 576.39, 6485, 437468, 38.90
SEAMECLTD, EQ, 13-Apr-2020, 299.10, 314.05, 314.05, 308.40, 314.05, 314.05, 313.15, 4916, 15.39, 173, 3885, 79.06
SECURCRED, SM, 13-Apr-2020, 17.70, 16.85, 16.85, 16.85, 16.85, 16.85, 16.85, 600, 0.10, 1, 600, 100.00
SELAN, EQ, 13-Apr-2020, 82.00, 86.10, 86.10, 82.55, 86.10, 86.10, 86.06, 21356, 18.38, 355, 20503, 96.59
SEPOWER, EQ, 13-Apr-2020, 1.90, 1.80, 1.95, 1.75, 1.90, 1.90, 1.82, 19144, 0.35, 28, 17772, 92.89
SEQUENT, EQ, 13-Apr-2020, 78.35, 81.95, 81.95, 76.55, 77.60, 77.65, 78.44, 417772, 327.69, 2388, 239422, 63.19
SERVOTECH, SM, 13-Apr-2020, 9.00, 8.55, 8.55, 8.55, 8.55, 8.55, 8.55, 8000, 0.68, 2, 8000, 100.00
SESHAPAPER, EQ, 13-Apr-2020, 140.35, 145.80, 145.80, 128.10, 129.10, 129.95, 130.95, 31156, 40.80, 1044, 17606, 61.96
SETCO, EQ, 13-Apr-2020, 6.80, 7.45, 7.45, 7.45, 7.45, 7.45, 7.45, 25897, 1.93, 65, 25387, 100.00
SETF10GILT, EQ, 13-Apr-2020, 209.85, 200.99, 201.00, 154.27, 190.00, 189.26, 181.41, 5281, 9.58, 91, 3195, 61.54
SETFGOLD, EQ, 13-Apr-2020, 4393.80, 4525.60, 4822.00, 4390.00, 4800.00, 4728.30, 4599.30, 11943, 549.29, 2102, 6705, 66.18
SETFNIF50, EQ, 13-Apr-2020, 93.11, 95.00, 95.00, 91.40, 92.71, 92.72, 92.20, 670834, 618.51, 2396, 339739, 55.88
SETFNIFBK, EQ, 13-Apr-2020, 196.51, 198.99, 198.99, 192.00, 196.00, 194.99, 194.15, 155893, 302.66, 1184, 36733, 24.45
SETFNN50, EQ, 13-Apr-2020, 240.28, 242.00, 245.00, 229.16, 238.00, 233.60, 233.79, 12135, 28.37, 364, 8928, 82.26
SETUINFRA, EQ, 13-Apr-2020, 0.65, 0.70, 0.70, 0.65, 0.70, 0.70, 0.69, 72517, 0.50, 79, 46227, 71.89
SEYAIND, EQ, 13-Apr-2020, 44.85, 43.60, 45.90, 42.65, 43.50, 43.20, 43.60, 29663, 12.93, 332, 21438, 76.65
SFL, EQ, 13-Apr-2020, 1252.20, 1220.15, 1283.20, 1216.00, 1216.00, 1222.45, 1230.08, 2929, 36.03, 705, 1509, 61.27
SGBAUG24, GB, 13-Apr-2020, 4180.00, 4200.00, 4350.00, 4200.00, 4350.00, 4338.83, 4306.88, 849, 36.57, 104, 662, 91.31
SGBAUG27, GB, 13-Apr-2020, 4133.29, 4150.00, 4410.00, 4150.00, 4400.00, 4392.19, 4276.93, 5809, 248.45, 150, 4865, 98.54
SGBDC27VII, GB, 13-Apr-2020, 4100.00, 4100.00, 4290.00, 4100.00, 4290.00, 4280.53, 4208.55, 369, 15.53, 40, 328, 96.19
SGBDEC25, GB, 13-Apr-2020, 4024.00, 4150.00, 4200.01, 4150.00, 4200.01, 4200.01, 4172.73, 22, 0.92, 5, 12, 100.00
SGBDEC2512, GB, 13-Apr-2020, 4100.00, 4250.00, 4299.40, 4250.00, 4299.40, 4274.70, 4261.23, 22, 0.94, 5, 12, 100.00
SGBDEC26, GB, 13-Apr-2020, 4100.00, 4150.00, 4289.00, 4150.00, 4289.00, 4289.00, 4240.02, 44, 1.87, 8, 41, 100.00
SGBFEB24, GB, 13-Apr-2020, 4150.00, 4150.00, 4350.00, 4150.00, 4350.00, 4338.25, 4311.19, 267, 11.51, 40, 193, 95.07
SGBFEB27, GB, 13-Apr-2020, 4099.99, 4250.00, 4266.00, 4249.95, 4266.00, 4266.00, 4256.02, 88, 3.75, 9, 88, 100.00
SGBFEB28IX, GB, 13-Apr-2020, 4245.00, 4245.00, 4265.00, 4240.00, 4265.00, 4265.00, 4262.24, 125, 5.33, 14, 125, 100.00
SGBJ28VIII, GB, 13-Apr-2020, 4123.00, 4153.00, 4325.00, 4153.00, 4325.00, 4308.33, 4259.19, 32, 1.36, 22, 29, 100.00
SGBJAN26, GB, 13-Apr-2020, 4161.00, 4159.00, 4299.00, 4159.00, 4299.00, 4297.33, 4216.83, 83, 3.50, 11, 65, 100.00
SGBJAN27, GB, 13-Apr-2020, 4100.00, 4122.11, 4400.00, 4122.11, 4400.00, 4400.00, 4267.60, 29, 1.24, 5, 25, 89.29
SGBJUL25, GB, 13-Apr-2020, 4128.22, 4128.00, 4400.00, 4128.00, 4400.00, 4362.78, 4295.58, 1269, 54.51, 84, 778, 86.64
SGBJUL27, GB, 13-Apr-2020, 4100.00, 4200.00, 4300.00, 4200.00, 4250.00, 4250.00, 4246.77, 25, 1.06, 7, 24, 100.00
SGBJUN27, GB, 13-Apr-2020, 4095.15, 4200.00, 4280.00, 4110.00, 4280.00, 4276.66, 4193.83, 150, 6.29, 11, 135, 100.00
SGBMAR24, GB, 13-Apr-2020, 4130.00, 4175.00, 4400.00, 4175.00, 4400.00, 4368.43, 4326.25, 297, 12.85, 54, 166, 58.45
SGBMAR25, GB, 13-Apr-2020, 4113.72, 4125.00, 4300.00, 4125.00, 4300.00, 4294.64, 4252.97, 189, 8.04, 42, 105, 100.00
SGBMAR28X, GB, 13-Apr-2020, 4152.00, 4210.00, 4398.00, 4210.00, 4398.00, 4398.00, 4336.23, 47, 2.04, 15, 46, 97.87
SGBMAY25, GB, 13-Apr-2020, 4129.52, 4129.00, 4420.00, 4129.00, 4419.00, 4396.95, 4304.44, 3188, 137.23, 71, 2776, 99.93
SGBMAY26, GB, 13-Apr-2020, 4149.03, 4149.03, 4335.00, 4149.03, 4335.00, 4331.18, 4275.82, 118, 5.05, 14, 60, 100.00
SGBNOV23, GB, 13-Apr-2020, 4200.00, 4190.00, 4420.00, 4190.00, 4420.00, 4420.00, 4348.03, 239, 10.39, 41, 200, 86.58
SGBNOV24, GB, 13-Apr-2020, 4137.70, 4160.00, 4350.00, 4160.00, 4340.00, 4341.86, 4293.15, 826, 35.46, 111, 459, 79.27
SGBNOV25, GB, 13-Apr-2020, 4055.00, 4069.00, 4250.00, 4069.00, 4250.00, 4250.00, 4110.71, 7, 0.29, 3, 7, 100.00
SGBNOV258, GB, 13-Apr-2020, 4100.00, 4072.00, 4289.00, 4072.00, 4289.00, 4289.00, 4199.13, 151, 6.34, 13, 114, 77.03
SGBNOV26, GB, 13-Apr-2020, 4136.81, 4220.00, 4280.00, 4150.00, 4240.00, 4240.00, 4243.19, 133, 5.64, 17, 97, 77.60
SGBOCT25, GB, 13-Apr-2020, 4123.81, 4120.00, 4300.00, 4120.00, 4300.00, 4297.22, 4232.19, 57, 2.41, 21, 38, 97.44
SGBOCT25IV, GB, 13-Apr-2020, 4085.50, 4105.00, 4299.00, 4105.00, 4275.00, 4275.00, 4239.05, 353, 14.96, 23, 332, 94.59
SGBOCT25V, GB, 13-Apr-2020, 4050.00, 4210.00, 4280.00, 4180.00, 4280.00, 4280.00, 4228.86, 45, 1.90, 4, 35, 77.78
SGBOCT26, GB, 13-Apr-2020, 4058.00, 4285.00, 4289.00, 4280.00, 4289.00, 4280.87, 4282.90, 61, 2.61, 4, 30, 100.00
SGBOCT27, GB, 13-Apr-2020, 4061.00, 4100.00, 4288.00, 4100.00, 4288.00, 4269.78, 4237.90, 276, 11.70, 34, 236, 98.74
SGBOCT27VI, GB, 13-Apr-2020, 4144.81, 4195.00, 4320.00, 4190.00, 4320.00, 4299.71, 4242.21, 531, 22.53, 70, 389, 95.11
SGBSEP24, GB, 13-Apr-2020, 4139.81, 4130.00, 4340.00, 4130.00, 4320.00, 4320.00, 4263.23, 443, 18.89, 56, 348, 78.73
SGBSEP27, GB, 13-Apr-2020, 4150.00, 4150.00, 4320.00, 4140.00, 4320.00, 4301.59, 4234.83, 623, 26.38, 60, 468, 88.47
SGL, EQ, 13-Apr-2020, 6.00, 6.15, 6.25, 5.70, 6.25, 6.05, 5.96, 12748, 0.76, 100, 4575, 74.31
SHAHALLOYS, EQ, 13-Apr-2020, 5.25, 5.50, 5.50, 5.05, 5.15, 5.15, 5.32, 1167, 0.06, 12, 1167, 100.00
SHAKTIPUMP, EQ, 13-Apr-2020, 130.20, 142.90, 143.20, 134.00, 143.20, 143.20, 140.24, 70236, 98.50, 1304, 46059, 67.17
SHALBY, EQ, 13-Apr-2020, 60.85, 61.85, 68.00, 56.25, 63.35, 62.95, 62.18, 237677, 147.79, 3591, 112821, 52.61
SHALPAINTS, EQ, 13-Apr-2020, 55.10, 57.00, 60.10, 52.45, 59.95, 59.45, 56.81, 112392, 63.85, 1396, 59940, 67.72
SHANKARA, EQ, 13-Apr-2020, 256.20, 269.00, 269.00, 243.40, 243.40, 245.10, 255.82, 101586, 259.88, 2022, 38577, 42.00
SHANTIGEAR, EQ, 13-Apr-2020, 67.70, 68.00, 69.90, 65.50, 67.40, 68.35, 68.08, 7461, 5.08, 221, 5179, 75.20
SHARDACROP, EQ, 13-Apr-2020, 139.80, 146.75, 146.75, 140.55, 146.75, 146.75, 146.22, 42733, 62.48, 782, 36288, 90.90
SHARIABEES, EQ, 13-Apr-2020, 242.00, 251.99, 251.99, 229.00, 229.05, 229.05, 235.36, 266, 0.63, 32, 218, 83.52
SHEMAROO, EQ, 13-Apr-2020, 59.00, 61.95, 61.95, 61.95, 61.95, 61.95, 61.95, 3914, 2.42, 37, 3273, 100.00
SHIL, EQ, 13-Apr-2020, 75.40, 74.00, 80.05, 72.40, 79.00, 78.65, 76.05, 28362, 21.57, 295, 19578, 85.26
SHILPAMED, EQ, 13-Apr-2020, 312.10, 327.70, 327.70, 327.70, 327.70, 327.70, 327.70, 1827, 5.99, 33, 1807, 100.00
SHIRPUR-G, EQ, 13-Apr-2020, 7.20, 7.55, 7.55, 7.35, 7.40, 7.35, 7.54, 104075, 7.85, 107, 100565, 99.01
SHIVAMAUTO, EQ, 13-Apr-2020, 12.25, 12.30, 12.85, 11.70, 11.85, 11.80, 12.02, 119417, 14.36, 439, 62423, 63.03
SHIVAMILLS, EQ, 13-Apr-2020, 23.45, 22.80, 24.90, 21.50, 22.50, 23.40, 23.27, 816, 0.19, 20, 129, 94.85
SHK, EQ, 13-Apr-2020, 79.85, 79.85, 79.85, 73.10, 75.05, 75.75, 75.61, 21686, 16.40, 1123, 12121, 61.97
SHOPERSTOP, EQ, 13-Apr-2020, 199.35, 198.00, 202.45, 191.10, 193.00, 194.50, 198.65, 30353, 60.30, 755, 24543, 95.14
SHREDIGCEM, EQ, 13-Apr-2020, 23.55, 24.50, 26.25, 22.85, 24.50, 24.80, 24.70, 966252, 238.64, 3130, 309869, 34.07
SHREECEM, EQ, 13-Apr-2020, 16935.30, 16900.00, 17801.30, 16222.30, 17368.00, 17301.10, 17241.35, 86675, 14943.94, 27168, 22320, 28.32
SHREEPUSHK, EQ, 13-Apr-2020, 74.65, 76.00, 76.35, 71.00, 72.20, 73.30, 73.64, 16207, 11.93, 538, 8396, 67.58
SHREERAMA, EQ, 13-Apr-2020, 3.65, 3.60, 3.60, 3.60, 3.60, 3.60, 3.60, 500, 0.02, 1, 500, 100.00
SHRENIK, EQ, 13-Apr-2020, 16.35, 17.15, 17.15, 17.15, 17.15, 17.15, 17.15, 41, 0.01, 2, 1, 100.00
SHREYANIND, EQ, 13-Apr-2020, 83.35, 83.00, 86.90, 76.75, 78.50, 77.65, 79.13, 24685, 19.53, 498, 5607, 24.90
SHREYAS, EQ, 13-Apr-2020, 39.00, 40.75, 40.75, 37.05, 38.00, 37.70, 37.51, 62332, 23.38, 603, 40060, 75.21
SHRIRAMCIT, EQ, 13-Apr-2020, 739.50, 740.00, 765.00, 720.00, 755.00, 756.90, 753.84, 3743, 28.22, 338, 2838, 86.16
SHRIRAMEPC, EQ, 13-Apr-2020, 2.35, 2.50, 2.55, 2.35, 2.55, 2.55, 2.53, 84521, 2.14, 126, 73513, 87.15
SHUBHLAXMI, SM, 13-Apr-2020, 25.90, 28.40, 28.40, 25.90, 25.90, 25.90, 27.15, 2000, 0.54, 2, 2000, 100.00
SHYAMCENT, EQ, 13-Apr-2020, 2.20, 2.30, 2.30, 2.10, 2.25, 2.25, 2.29, 12043, 0.28, 20, 11139, 99.99
SICAGEN, EQ, 13-Apr-2020, 13.90, 14.30, 14.85, 12.75, 13.10, 12.95, 13.10, 10050, 1.32, 177, 7424, 76.36
SICAL, EQ, 13-Apr-2020, 7.95, 8.30, 8.30, 8.30, 8.30, 8.30, 8.30, 10625, 0.88, 28, 10622, 100.00
SIEMENS, EQ, 13-Apr-2020, 1154.50, 1170.00, 1205.00, 1125.00, 1178.10, 1183.25, 1173.66, 664626, 7800.44, 46762, 245824, 40.53
SIGIND, EQ, 13-Apr-2020, 19.00, 19.30, 19.80, 17.20, 19.50, 19.50, 19.05, 5989, 1.14, 179, 3920, 73.91
SILINV, EQ, 13-Apr-2020, 104.00, 109.00, 109.00, 98.80, 101.60, 101.50, 100.39, 2584, 2.59, 98, 2278, 88.67
SIMBHALS, EQ, 13-Apr-2020, 5.30, 5.55, 5.55, 5.55, 5.55, 5.55, 5.55, 15718, 0.87, 29, 14718, 100.00
SIMPLEXINF, EQ, 13-Apr-2020, 21.05, 22.10, 22.10, 20.00, 22.10, 22.10, 21.55, 437611, 94.30, 1699, 297666, 69.06
SINTERCOM, SM, 13-Apr-2020, 38.00, 38.00, 38.00, 38.00, 38.00, 38.00, 38.00, 6000, 2.28, 1, 6000, 100.00
SINTEX, EQ, 13-Apr-2020, 0.90, 0.95, 0.95, 0.85, 0.85, 0.85, 0.88, 5638702, 49.49, 1729, 4097287, 75.71
SIRCA, EQ, 13-Apr-2020, 206.20, 201.05, 212.80, 195.90, 198.95, 198.75, 198.05, 10032, 19.87, 172, 9329, 94.03
SIS, EQ, 13-Apr-2020, 412.90, 415.00, 415.05, 382.65, 400.00, 399.75, 402.86, 21110, 85.04, 1793, 11335, 61.22
SITINET, EQ, 13-Apr-2020, 0.60, 0.60, 0.65, 0.55, 0.65, 0.60, 0.63, 1083354, 6.88, 176, 679931, 65.09
SIYSIL, EQ, 13-Apr-2020, 137.60, 145.50, 145.50, 133.80, 138.25, 138.20, 136.92, 7874, 10.78, 483, 4397, 66.29
SJVN, EQ, 13-Apr-2020, 21.60, 21.75, 21.90, 21.10, 21.65, 21.65, 21.56, 459969, 99.17, 2004, 255733, 61.83
SKFINDIA, EQ, 13-Apr-2020, 1433.75, 1484.95, 1484.95, 1375.00, 1400.00, 1387.05, 1404.03, 7254, 101.85, 1234, 3029, 67.52
SKIL, EQ, 13-Apr-2020, 3.20, 3.35, 3.35, 3.00, 3.35, 3.35, 3.14, 13506, 0.42, 23, 12100, 95.84
SKIPPER, EQ, 13-Apr-2020, 25.85, 31.00, 31.00, 26.20, 29.00, 28.95, 29.67, 406586, 120.64, 5012, 246837, 63.10
SKMEGGPROD, EQ, 13-Apr-2020, 34.70, 35.70, 38.00, 35.00, 36.50, 37.30, 36.58, 51358, 18.79, 730, 20042, 65.25
SKSTEXTILE, SM, 13-Apr-2020, 31.70, 30.15, 30.15, 30.15, 30.15, 30.15, 30.15, 3000, 0.90, 3, 2000, 66.67
SMARTLINK, EQ, 13-Apr-2020, 71.10, 70.15, 74.90, 64.00, 69.00, 67.40, 70.32, 12027, 8.46, 295, 3916, 56.96
SMLISUZU, EQ, 13-Apr-2020, 340.80, 339.90, 339.90, 323.00, 336.90, 334.75, 332.23, 15785, 52.44, 1091, 5441, 43.99
SMSLIFE, EQ, 13-Apr-2020, 196.30, 190.25, 212.00, 190.25, 203.00, 204.20, 202.24, 9296, 18.80, 416, 5016, 60.93
SMSPHARMA, EQ, 13-Apr-2020, 34.05, 35.40, 35.90, 33.00, 33.75, 33.65, 34.06, 204362, 69.60, 1729, 146392, 77.18
SNOWMAN, EQ, 13-Apr-2020, 32.10, 32.10, 32.60, 30.25, 30.65, 30.45, 30.71, 241642, 74.21, 1260, 163706, 81.76
SOBHA, EQ, 13-Apr-2020, 175.35, 179.95, 184.10, 175.00, 184.10, 184.10, 182.58, 729123, 1331.23, 8399, 594547, 81.95
SOLARA, EQ, 13-Apr-2020, 536.50, 550.00, 575.00, 536.50, 543.00, 544.70, 549.28, 32535, 178.71, 1507, 18230, 64.88
SOLARINDS, EQ, 13-Apr-2020, 915.10, 925.50, 925.55, 902.50, 910.50, 908.00, 908.42, 2039, 18.52, 245, 1211, 67.28
SOMANYCERA, EQ, 13-Apr-2020, 100.95, 101.00, 105.05, 95.00, 102.00, 100.95, 100.15, 43790, 43.86, 1199, 21297, 58.52
SOMICONVEY, EQ, 13-Apr-2020, 11.90, 11.90, 11.90, 11.90, 11.90, 11.90, 11.90, 3, 0.00, 1, 3, 100.00
SONATSOFTW, EQ, 13-Apr-2020, 179.55, 187.95, 187.95, 176.55, 178.65, 177.75, 178.71, 118676, 212.08, 5242, 70079, 63.71
SORILINFRA, EQ, 13-Apr-2020, 42.10, 44.20, 44.20, 40.00, 40.35, 40.30, 42.60, 230828, 98.34, 1513, 95521, 43.48
SOTL, EQ, 13-Apr-2020, 701.55, 677.00, 710.00, 677.00, 683.00, 682.10, 694.41, 1013, 7.03, 342, 640, 63.75
SOUTHBANK, EQ, 13-Apr-2020, 5.90, 5.90, 6.05, 5.75, 5.90, 5.90, 5.85, 5208451, 304.54, 7203, 2448485, 59.73
SOUTHWEST, EQ, 13-Apr-2020, 12.40, 12.20, 12.95, 11.15, 12.75, 12.75, 12.16, 7197, 0.88, 42, 5136, 90.73
SPAL, EQ, 13-Apr-2020, 74.60, 78.30, 78.30, 76.00, 78.30, 78.30, 77.94, 4701, 3.66, 77, 3787, 86.07
SPANDANA, EQ, 13-Apr-2020, 610.70, 633.00, 633.00, 549.65, 554.00, 551.95, 559.57, 16635, 93.09, 1652, 8868, 68.96
SPARC, EQ, 13-Apr-2020, 122.20, 123.80, 143.30, 118.20, 138.00, 136.90, 135.43, 3854377, 5219.79, 45954, 782711, 21.84
SPCENET, EQ, 13-Apr-2020, 0.95, 0.90, 1.00, 0.90, 1.00, 1.00, 0.98, 250, 0.00, 2, 50, 100.00
SPECIALITY, EQ, 13-Apr-2020, 28.80, 29.10, 29.10, 25.95, 26.60, 26.90, 26.76, 36987, 9.90, 381, 20136, 64.51
SPENCERS, EQ, 13-Apr-2020, 73.85, 74.70, 75.50, 71.85, 73.40, 73.60, 73.73, 598435, 441.23, 5821, 202428, 38.37
SPIC, EQ, 13-Apr-2020, 14.30, 15.35, 15.35, 13.50, 13.70, 13.90, 14.15, 80813, 11.43, 583, 45491, 61.27
SPICEJET, EQ, 13-Apr-2020, 46.75, 49.05, 49.05, 44.45, 48.60, 48.60, 46.75, 10290911, 4810.81, 36876, 3133276, 42.17
SPLIL, EQ, 13-Apr-2020, 21.05, 21.90, 21.90, 19.45, 21.00, 21.00, 20.76, 16458, 3.42, 179, 8602, 62.01
SPMLINFRA, EQ, 13-Apr-2020, 6.20, 6.50, 6.50, 6.50, 6.50, 6.50, 6.50, 3163, 0.21, 12, 2493, 100.00
SREEL, EQ, 13-Apr-2020, 127.80, 127.80, 134.00, 122.50, 127.30, 125.45, 126.51, 3920, 4.96, 129, 2678, 77.83
SREIBNPNCD, NJ, 13-Apr-2020, 789.15, 857.00, 857.00, 798.00, 798.00, 798.95, 800.12, 165, 1.32, 8, 144, 100.00
SREIBNPNCD, NL, 13-Apr-2020, 770.00, 770.00, 770.00, 746.00, 760.00, 760.00, 754.63, 357, 2.69, 8, 327, 91.60
SREIBNPNCD, NN, 13-Apr-2020, 918.00, 958.00, 958.00, 958.00, 958.00, 958.00, 958.00, 300, 2.87, 5, 300, 100.00
SREIBNPNCD, NU, 13-Apr-2020, 730.00, 730.00, 730.00, 730.00, 730.00, 730.00, 730.00, 5, 0.04, 1, 5, 100.00
SREIBNPNCD, NX, 13-Apr-2020, 823.00, 800.00, 800.00, 798.00, 800.00, 800.00, 799.89, 267, 2.14, 7, 219, 100.00
SREIBNPNCD, NY, 13-Apr-2020, 800.00, 725.01, 725.01, 725.00, 725.00, 725.00, 725.01, 45, 0.33, 2, 45, 100.00
SREIBNPNCD, Y1, 13-Apr-2020, 759.50, 825.00, 825.00, 810.00, 810.00, 810.00, 815.00, 3, 0.02, 2, 3, 100.00
SREINFRA, EQ, 13-Apr-2020, 4.05, 4.05, 4.25, 3.90, 4.25, 4.15, 4.09, 821215, 33.60, 1094, 499729, 73.83
SRF, EQ, 13-Apr-2020, 3237.75, 3250.00, 3425.00, 3180.00, 3422.00, 3384.15, 3325.54, 426656, 14188.61, 33491, 119648, 30.79
SRHHYPOLTD, EQ, 13-Apr-2020, 95.10, 95.40, 99.75, 90.35, 92.55, 93.80, 93.50, 4386, 4.10, 193, 2686, 65.21
SRIPIPES, EQ, 13-Apr-2020, 129.20, 131.80, 131.80, 122.75, 125.05, 125.45, 124.18, 57873, 71.86, 1587, 43589, 79.02
SRTRANSFIN, EQ, 13-Apr-2020, 675.95, 655.95, 696.85, 620.20, 644.75, 645.10, 653.08, 3088428, 20169.96, 84454, 490689, 16.88
SRTRANSFIN, Y3, 13-Apr-2020, 1001.00, 1001.00, 1003.00, 999.50, 999.50, 999.50, 1000.46, 36, 0.36, 4, 36, 100.00
SRTRANSFIN, Y6, 13-Apr-2020, 2000.00, 2010.00, 2010.00, 2000.00, 2000.00, 2000.00, 2002.31, 13, 0.26, 4, 13, 100.00
SRTRANSFIN, Y9, 13-Apr-2020, 1021.48, 1060.00, 1060.00, 1016.00, 1016.00, 1016.00, 1038.00, 160, 1.66, 2, 80, 50.00
SRTRANSFIN, YB, 13-Apr-2020, 978.57, 980.00, 1000.00, 909.90, 969.00, 969.00, 971.62, 145, 1.41, 11, 76, 52.41
SRTRANSFIN, YG, 13-Apr-2020, 1705.00, 1727.00, 1755.00, 1701.00, 1705.00, 1702.69, 1715.36, 216, 3.71, 16, 157, 88.70
SRTRANSFIN, YH, 13-Apr-2020, 900.00, 899.99, 899.99, 884.00, 884.00, 884.00, 889.75, 44, 0.39, 5, 27, 100.00
SRTRANSFIN, YI, 13-Apr-2020, 883.78, 898.90, 898.90, 883.00, 895.00, 892.56, 894.56, 322, 2.88, 13, 230, 100.00
SRTRANSFIN, YK, 13-Apr-2020, 961.00, 950.00, 958.40, 949.50, 950.00, 951.75, 951.26, 259, 2.46, 12, 117, 100.00
