SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MRF, EQ, 28-Sep-2020, 57461.45, 57800.00, 59449.95, 57800.00, 59110.00, 59306.55, 58907.18, 12997, 7656.17, 6979, 2192, 16.87
MRO-TEK, EQ, 28-Sep-2020, 22.55, 22.10, 23.65, 22.00, 22.00, 22.05, 22.72, 850, 0.19, 40, 815, 95.88
MRPL, EQ, 28-Sep-2020, 27.00, 27.40, 28.40, 26.95, 27.15, 27.00, 27.38, 2241385, 613.75, 5032, 1215264, 54.22
MSPL, EQ, 28-Sep-2020, 6.20, 6.25, 6.50, 6.25, 6.50, 6.50, 6.41, 405, 0.03, 9, 394, 97.28
MSTCLTD, EQ, 28-Sep-2020, 165.50, 166.15, 167.70, 163.00, 163.90, 163.90, 164.55, 192919, 317.45, 4044, 67651, 35.07
MTEDUCARE, EQ, 28-Sep-2020, 11.20, 11.00, 11.65, 10.75, 10.80, 10.90, 10.93, 54937, 6.01, 256, 42572, 77.49
MTNL, EQ, 28-Sep-2020, 8.40, 8.50, 8.90, 8.50, 8.65, 8.70, 8.68, 387357, 33.64, 10754, 257424, 66.46
MUKANDENGG, EQ, 28-Sep-2020, 9.85, 9.40, 10.20, 9.40, 9.50, 9.50, 9.55, 1895, 0.18, 27, 1648, 86.97
MUKANDLTD, EQ, 28-Sep-2020, 42.35, 44.45, 44.45, 44.45, 44.45, 44.45, 44.45, 3661, 1.63, 40, 3661, 100.00
MUKANDLTD, P1, 28-Sep-2020, 4.70, 4.70, 4.70, 4.70, 4.70, 4.70, 4.70, 51, 0.00, 3, 51, 100.00
MUKTAARTS, EQ, 28-Sep-2020, 25.00, 26.25, 26.25, 25.50, 26.25, 26.25, 26.18, 2768, 0.72, 36, 2693, 97.29
MUNJALAU, EQ, 28-Sep-2020, 53.75, 54.50, 55.85, 54.20, 55.50, 55.55, 55.14, 163471, 90.14, 1585, 65884, 40.30
MUNJALSHOW, EQ, 28-Sep-2020, 120.65, 124.90, 126.65, 120.65, 126.65, 126.45, 124.96, 21289, 26.60, 524, 14919, 70.08
MURUDCERA, EQ, 28-Sep-2020, 15.10, 15.60, 15.60, 14.30, 14.50, 14.50, 14.78, 78966, 11.67, 400, 56658, 71.75
MUTHOOTCAP, EQ, 28-Sep-2020, 379.75, 384.15, 395.00, 379.75, 387.00, 386.60, 387.96, 13172, 51.10, 588, 9268, 70.36
MUTHOOTFIN, EQ, 28-Sep-2020, 1087.55, 1096.00, 1108.45, 1075.00, 1089.05, 1089.80, 1091.16, 1778832, 19409.95, 50240, 324169, 18.22
N100, EQ, 28-Sep-2020, 800.56, 819.75, 822.00, 810.01, 820.00, 817.45, 815.56, 51978, 423.91, 1713, 28063, 53.99
NABARD, N2, 28-Sep-2020, 1259.99, 1258.00, 1259.99, 1256.05, 1257.50, 1257.22, 1257.53, 1041, 13.09, 13, 1036, 99.52
NACLIND, EQ, 28-Sep-2020, 38.40, 39.00, 40.50, 37.35, 38.60, 38.85, 39.36, 64381, 25.34, 541, 42784, 66.45
NAGAFERT, EQ, 28-Sep-2020, 4.20, 4.40, 4.40, 4.35, 4.40, 4.40, 4.40, 89698, 3.95, 126, 82724, 92.23
NAGREEKCAP, EQ, 28-Sep-2020, 4.70, 4.90, 4.90, 4.90, 4.90, 4.90, 4.90, 100, 0.00, 1, 100, 100.00
NAGREEKEXP, EQ, 28-Sep-2020, 13.40, 13.15, 13.70, 13.00, 13.20, 13.25, 13.17, 4580, 0.60, 46, 3850, 84.06
NAHARCAP, EQ, 28-Sep-2020, 62.15, 61.00, 63.00, 59.10, 62.70, 62.15, 61.84, 4572, 2.83, 232, 1014, 22.18
NAHARINDUS, EQ, 28-Sep-2020, 26.85, 26.85, 26.85, 25.45, 26.40, 25.90, 26.17, 5982, 1.57, 290, 2443, 40.84
NAHARPOLY, EQ, 28-Sep-2020, 57.30, 59.80, 62.70, 59.75, 62.70, 62.40, 61.25, 36683, 22.47, 518, 28344, 77.27
NAHARSPING, EQ, 28-Sep-2020, 36.10, 36.10, 37.85, 36.10, 36.80, 36.95, 37.26, 7462, 2.78, 125, 4519, 60.56
NAM-INDIA, EQ, 28-Sep-2020, 254.75, 257.00, 265.85, 257.00, 263.45, 263.30, 261.16, 1248906, 3261.62, 42786, 667735, 53.47
NANDANI, SM, 28-Sep-2020, 11.65, 12.20, 12.20, 12.20, 12.20, 12.20, 12.20, 5000, 0.61, 1, 5000, 100.00
NATCOPHARM, EQ, 28-Sep-2020, 886.70, 893.80, 996.00, 878.05, 939.20, 938.55, 950.23, 2462649, 23400.86, 84595, 621162, 25.22
NATHBIOGEN, EQ, 28-Sep-2020, 260.15, 260.50, 274.70, 260.50, 268.00, 267.60, 268.63, 18824, 50.57, 999, 6879, 36.54
NATIONALUM, EQ, 28-Sep-2020, 31.80, 32.50, 33.00, 32.05, 32.75, 32.70, 32.62, 11997616, 3913.07, 22558, 2437262, 20.31
NAUKRI, EQ, 28-Sep-2020, 3450.15, 3495.00, 3614.80, 3450.20, 3614.60, 3575.55, 3527.67, 873537, 30815.48, 49261, 238485, 27.30
NAVINFLUOR, EQ, 28-Sep-2020, 2023.55, 2049.00, 2088.00, 2035.20, 2070.00, 2060.70, 2057.55, 64445, 1325.99, 9511, 38446, 59.66
NAVKARCORP, EQ, 28-Sep-2020, 25.00, 25.30, 25.75, 25.25, 25.35, 25.45, 25.48, 82324, 20.98, 581, 50786, 61.69
NAVNETEDUL, EQ, 28-Sep-2020, 76.85, 77.05, 78.30, 76.30, 77.00, 77.00, 77.58, 47926, 37.18, 1274, 34064, 71.08
NBCC, EQ, 28-Sep-2020, 24.50, 24.55, 24.85, 24.15, 24.30, 24.30, 24.47, 4682374, 1145.75, 10403, 2330866, 49.78
NBIFIN, EQ, 28-Sep-2020, 1409.85, 1435.00, 1560.00, 1400.30, 1475.00, 1474.40, 1484.22, 1056, 15.67, 158, 581, 55.02
NBVENTURES, EQ, 28-Sep-2020, 57.25, 58.80, 59.60, 56.70, 56.90, 57.20, 57.97, 302653, 175.44, 2878, 189563, 62.63
NCC, EQ, 28-Sep-2020, 33.90, 34.15, 35.80, 33.60, 35.30, 35.50, 34.74, 14142318, 4912.82, 32910, 5048193, 35.70
NCLIND, EQ, 28-Sep-2020, 107.30, 108.50, 111.45, 106.50, 107.75, 107.40, 108.26, 317090, 343.27, 3661, 102325, 32.27
NDGL, EQ, 28-Sep-2020, 588.85, 589.95, 618.85, 589.95, 600.00, 600.35, 601.56, 72, 0.43, 16, 34, 47.22
NDRAUTO, EQ, 28-Sep-2020, 139.60, 139.60, 145.90, 133.55, 143.60, 144.65, 140.27, 9013, 12.64, 268, 4361, 48.39
NDTV, EQ, 28-Sep-2020, 32.50, 32.50, 33.60, 32.30, 33.50, 33.25, 32.94, 3900, 1.28, 79, 2605, 66.79
NECCLTD, EQ, 28-Sep-2020, 8.20, 8.45, 8.45, 8.05, 8.10, 8.15, 8.15, 16199, 1.32, 86, 12395, 76.52
NECLIFE, EQ, 28-Sep-2020, 21.95, 22.15, 22.95, 22.00, 22.20, 22.10, 22.42, 619162, 138.81, 1904, 338796, 54.72
NELCAST, EQ, 28-Sep-2020, 56.75, 57.90, 58.90, 57.00, 57.55, 57.90, 58.08, 63793, 37.05, 753, 22012, 34.51
NELCO, EQ, 28-Sep-2020, 192.15, 195.90, 200.90, 193.10, 197.90, 197.40, 197.89, 74610, 147.65, 2190, 33190, 44.48
NEOGEN, EQ, 28-Sep-2020, 649.55, 668.00, 682.00, 655.50, 682.00, 682.00, 673.57, 16560, 111.54, 797, 11517, 69.55
NESCO, EQ, 28-Sep-2020, 553.55, 555.80, 570.00, 555.10, 556.00, 561.20, 563.96, 41656, 234.92, 2630, 13535, 32.49
NESTLEIND, EQ, 28-Sep-2020, 15736.80, 15820.00, 15870.55, 15620.15, 15719.00, 15719.80, 15754.56, 54411, 8572.21, 13517, 18421, 33.86
NETF, EQ, 28-Sep-2020, 135.00, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00, 1, 0.00, 1, 1, 100.00
NETFCONSUM, EQ, 28-Sep-2020, 53.44, 53.70, 53.99, 52.37, 53.30, 52.65, 52.90, 3199, 1.69, 52, 2634, 82.34
NETFDIVOPP, EQ, 28-Sep-2020, 27.25, 28.49, 28.60, 26.71, 26.93, 26.93, 28.13, 183, 0.05, 15, 177, 96.72
NETFIT, EQ, 28-Sep-2020, 19.70, 20.50, 20.50, 19.54, 19.88, 19.79, 19.74, 163937, 32.36, 572, 124268, 75.80
NETFLTGILT, EQ, 28-Sep-2020, 21.91, 25.00, 25.00, 18.55, 21.90, 21.89, 21.87, 71350, 15.61, 79, 42015, 58.89
NETFMID150, EQ, 28-Sep-2020, 63.58, 63.58, 65.90, 59.00, 65.10, 64.99, 65.01, 35187, 22.88, 332, 29822, 84.75
NETFNIF100, EQ, 28-Sep-2020, 118.40, 120.00, 120.49, 113.25, 116.00, 116.00, 115.60, 68, 0.08, 32, 51, 75.00
NETFNV20, EQ, 28-Sep-2020, 59.79, 62.00, 62.00, 59.80, 60.00, 60.00, 60.29, 785, 0.47, 22, 754, 96.05
NETWORK18, EQ, 28-Sep-2020, 32.90, 32.90, 33.70, 32.45, 33.05, 33.10, 33.30, 472534, 157.35, 2047, 242396, 51.30
NEULANDLAB, EQ, 28-Sep-2020, 1073.80, 1090.00, 1184.00, 1085.55, 1145.00, 1142.00, 1125.77, 223916, 2520.77, 10364, 72111, 32.20
NEWGEN, EQ, 28-Sep-2020, 222.90, 226.00, 226.00, 218.95, 222.20, 222.25, 222.69, 37224, 82.90, 1472, 16857, 45.29
NFL, EQ, 28-Sep-2020, 32.50, 33.90, 33.95, 33.35, 33.40, 33.45, 33.58, 455241, 152.85, 2179, 219457, 48.21
NH, EQ, 28-Sep-2020, 316.80, 324.80, 333.00, 312.75, 327.00, 328.15, 323.03, 312873, 1010.67, 9340, 272091, 86.97
NHAI, N1, 28-Sep-2020, 1054.70, 1055.49, 1055.49, 1052.00, 1053.50, 1053.75, 1053.89, 1546, 16.29, 34, 1029, 66.56
NHAI, N2, 28-Sep-2020, 1209.35, 1209.90, 1209.95, 1208.00, 1209.00, 1209.00, 1209.00, 6931, 83.80, 42, 6531, 94.23
NHAI, N4, 28-Sep-2020, 1325.00, 1324.99, 1324.99, 1324.99, 1324.99, 1324.99, 1324.99, 340, 4.50, 9, 340, 100.00
NHAI, N5, 28-Sep-2020, 1291.05, 1305.00, 1305.00, 1285.00, 1285.00, 1288.50, 1302.80, 15, 0.20, 3, 13, 86.67
NHAI, N6, 28-Sep-2020, 1320.00, 1320.01, 1321.00, 1319.99, 1320.00, 1320.00, 1320.08, 927, 12.24, 14, 767, 82.74
NHAI, N8, 28-Sep-2020, 1200.00, 1200.00, 1259.00, 1170.00, 1170.00, 1170.00, 1258.15, 808, 10.17, 16, 806, 99.75
NHAI, NA, 28-Sep-2020, 1257.76, 1257.00, 1258.00, 1257.00, 1258.00, 1258.00, 1257.02, 210, 2.64, 11, 205, 97.62
NHAI, NE, 28-Sep-2020, 1232.01, 1233.00, 1235.00, 1233.00, 1235.00, 1235.00, 1233.78, 41, 0.51, 3, 41, 100.00
NHBTF2014, N6, 28-Sep-2020, 7380.00, 7374.00, 7380.00, 7374.00, 7380.00, 7380.00, 7376.05, 100, 7.38, 5, 100, 100.00
NHBTF2023, N2, 28-Sep-2020, 5700.00, 5685.00, 5685.00, 5685.00, 5685.00, 5685.00, 5685.00, 10, 0.57, 1, 10, 100.00
NHBTF2023, N6, 28-Sep-2020, 6607.37, 6600.00, 6600.00, 6600.00, 6600.00, 6600.00, 6600.00, 192, 12.67, 1, 192, 100.00
NHPC, EQ, 28-Sep-2020, 20.25, 20.25, 20.60, 20.25, 20.50, 20.45, 20.47, 1374658, 281.38, 5330, 641423, 46.66
NHPC, N4, 28-Sep-2020, 1148.20, 1151.20, 1151.20, 1151.20, 1151.20, 1151.20, 1151.20, 198, 2.28, 20, 198, 100.00
NHPC, N6, 28-Sep-2020, 1420.00, 1438.99, 1438.99, 1431.99, 1432.00, 1432.00, 1432.58, 36, 0.52, 3, 36, 100.00
NIACL, EQ, 28-Sep-2020, 103.85, 104.20, 106.65, 104.20, 106.40, 106.15, 105.93, 78572, 83.23, 1743, 37364, 47.55
NIBL, EQ, 28-Sep-2020, 6.20, 6.00, 6.50, 6.00, 6.40, 6.40, 6.25, 1604, 0.10, 8, 1603, 99.94
NIFTYBEES, EQ, 28-Sep-2020, 117.87, 120.00, 120.00, 117.91, 119.90, 119.75, 119.21, 1311060, 1562.93, 9478, 534726, 40.79
NIFTYEES, EQ, 28-Sep-2020, 14464.00, 14043.00, 14043.00, 14043.00, 14043.00, 14043.00, 14043.00, 1, 0.14, 1, 1, 100.00
NIITLTD, EQ, 28-Sep-2020, 127.65, 129.00, 133.00, 127.35, 129.55, 130.35, 130.80, 1528807, 1999.69, 13950, 426053, 27.87
NILAINFRA, EQ, 28-Sep-2020, 4.70, 4.80, 5.00, 4.70, 4.80, 4.75, 4.81, 232310, 11.17, 315, 132601, 57.08
NILASPACES, EQ, 28-Sep-2020, 1.25, 1.25, 1.25, 1.20, 1.20, 1.20, 1.21, 92062, 1.11, 68, 70075, 76.12
NILKAMAL, EQ, 28-Sep-2020, 1249.50, 1271.00, 1299.00, 1262.80, 1290.00, 1288.60, 1282.14, 9697, 124.33, 1321, 6410, 66.10
NIPPOBATRY, EQ, 28-Sep-2020, 549.40, 554.95, 570.00, 543.55, 570.00, 560.55, 552.31, 880, 4.86, 112, 463, 52.61
NITCO, EQ, 28-Sep-2020, 17.25, 17.60, 17.70, 17.15, 17.45, 17.45, 17.52, 18347, 3.21, 128, 12112, 66.02
NITINSPIN, EQ, 28-Sep-2020, 39.15, 37.40, 40.75, 37.40, 38.75, 39.00, 39.46, 135408, 53.43, 1107, 108144, 79.87
NKIND, EQ, 28-Sep-2020, 21.45, 22.45, 22.50, 20.40, 20.40, 20.40, 21.35, 4507, 0.96, 46, 3992, 88.57
NLCINDIA, EQ, 28-Sep-2020, 49.15, 49.50, 51.40, 49.10, 50.85, 50.80, 50.54, 262254, 132.55, 2365, 132639, 50.58
NMDC, EQ, 28-Sep-2020, 79.30, 80.05, 82.50, 79.90, 81.85, 81.70, 81.20, 6096968, 4950.82, 31580, 1558006, 25.55
NOCIL, EQ, 28-Sep-2020, 128.85, 129.00, 147.50, 129.00, 146.00, 144.15, 139.78, 5007910, 7000.18, 39485, 1739697, 34.74
NOIDATOLL, EQ, 28-Sep-2020, 3.45, 3.40, 3.60, 3.35, 3.55, 3.50, 3.47, 51801, 1.80, 91, 43517, 84.01
NPBET, EQ, 28-Sep-2020, 116.90, 117.00, 119.40, 116.00, 119.40, 119.40, 116.83, 1327, 1.55, 15, 1324, 99.77
NRAIL, EQ, 28-Sep-2020, 190.85, 191.05, 192.50, 187.50, 188.15, 189.00, 189.87, 36468, 69.24, 909, 28123, 77.12
NRBBEARING, EQ, 28-Sep-2020, 72.95, 74.90, 75.95, 72.75, 72.90, 72.95, 73.55, 280751, 206.50, 4632, 165799, 59.06
NSIL, EQ, 28-Sep-2020, 696.15, 695.95, 829.00, 675.00, 735.00, 731.75, 751.94, 1291, 9.71, 240, 670, 51.90
NTPC, EQ, 28-Sep-2020, 84.80, 85.60, 88.25, 85.10, 87.75, 87.50, 87.27, 22735842, 19840.88, 63275, 4437694, 19.52
NTPC, N3, 28-Sep-2020, 1680.00, 1396.55, 1396.55, 1396.55, 1396.55, 1396.55, 1396.55, 5, 0.07, 1, 5, 100.00
NTPC, N4, 28-Sep-2020, 1185.00, 1205.40, 1205.40, 1185.00, 1189.00, 1189.55, 1191.80, 517, 6.16, 15, 517, 100.00
NTPC, N6, 28-Sep-2020, 1464.80, 1473.90, 1473.90, 1452.10, 1452.10, 1452.10, 1454.39, 501, 7.29, 4, 501, 100.00
NTPC, N7, 28-Sep-2020, 14.23, 14.15, 14.20, 14.15, 14.20, 14.18, 14.17, 14013, 1.99, 68, 11781, 84.07
NTPC, NC, 28-Sep-2020, 1272.50, 1190.00, 1200.00, 1190.00, 1195.00, 1195.00, 1198.82, 89, 1.07, 4, 89, 100.00
NTPC, ND, 28-Sep-2020, 1345.00, 1272.00, 1280.06, 1272.00, 1280.06, 1280.06, 1272.27, 85, 1.08, 5, 85, 100.00
NUCLEUS, EQ, 28-Sep-2020, 670.30, 691.00, 700.00, 677.35, 694.00, 692.95, 689.06, 300408, 2069.99, 13401, 115601, 38.48
NXTDIGITAL, EQ, 28-Sep-2020, 644.95, 641.10, 661.55, 641.10, 656.90, 654.60, 653.70, 2792, 18.25, 225, 2157, 77.26
OAL, EQ, 28-Sep-2020, 363.85, 365.50, 378.00, 363.25, 372.10, 373.30, 370.72, 25298, 93.78, 1023, 13823, 54.64
OBEROIRLTY, EQ, 28-Sep-2020, 402.75, 409.00, 410.00, 403.00, 405.00, 405.40, 407.72, 195192, 795.84, 4980, 145536, 74.56
OCCL, EQ, 28-Sep-2020, 758.35, 772.65, 777.95, 760.00, 760.00, 767.15, 768.27, 3408, 26.18, 318, 1963, 57.60
OFSS, EQ, 28-Sep-2020, 2987.95, 2989.00, 3054.70, 2989.00, 3045.00, 3039.00, 3038.60, 30208, 917.90, 5260, 12020, 39.79
OIL, EQ, 28-Sep-2020, 87.45, 87.90, 90.60, 87.00, 89.45, 88.85, 89.17, 466705, 416.18, 5210, 194030, 41.57
OILCOUNTUB, EQ, 28-Sep-2020, 3.95, 3.95, 4.05, 3.80, 4.05, 4.05, 3.91, 165385, 6.46, 54, 164035, 99.18
OISL, EQ, 28-Sep-2020, 3.00, 3.15, 3.15, 2.85, 3.00, 3.00, 3.00, 39963, 1.20, 58, 34771, 87.01
OLECTRA, EQ, 28-Sep-2020, 65.50, 66.50, 68.15, 64.65, 65.35, 65.15, 66.61, 51302, 34.17, 730, 37839, 73.76
OMAXAUTO, EQ, 28-Sep-2020, 39.80, 39.80, 41.25, 39.15, 39.95, 39.95, 40.08, 18014, 7.22, 497, 12609, 70.00
OMAXE, EQ, 28-Sep-2020, 66.90, 67.10, 67.65, 66.00, 67.25, 67.05, 67.05, 114185, 76.56, 663, 90995, 79.69
OMKARCHEM, EQ, 28-Sep-2020, 7.80, 8.15, 8.15, 7.45, 7.45, 7.45, 7.69, 58784, 4.52, 243, 35183, 59.85
OMMETALS, EQ, 28-Sep-2020, 16.15, 16.85, 16.95, 16.50, 16.95, 16.95, 16.89, 16290, 2.75, 28, 15140, 92.94
ONELIFECAP, EQ, 28-Sep-2020, 6.10, 5.80, 6.20, 5.80, 6.20, 6.20, 5.96, 1359, 0.08, 9, 1259, 92.64
ONEPOINT, EQ, 28-Sep-2020, 11.35, 11.85, 11.85, 11.15, 11.45, 11.45, 11.23, 2025, 0.23, 24, 1965, 97.04
ONGC, EQ, 28-Sep-2020, 68.90, 69.45, 73.70, 69.25, 72.10, 71.85, 72.42, 28336618, 20521.92, 107518, 4084790, 14.42
ONMOBILE, EQ, 28-Sep-2020, 44.75, 44.70, 45.40, 43.55, 44.50, 44.60, 44.70, 121902, 54.50, 1220, 72832, 59.75
ONWARDTEC, EQ, 28-Sep-2020, 63.20, 63.90, 64.60, 63.75, 64.15, 63.95, 64.13, 8638, 5.54, 224, 5317, 61.55
OPTIEMUS, EQ, 28-Sep-2020, 48.80, 51.20, 51.20, 51.20, 51.20, 51.20, 51.20, 2715, 1.39, 12, 2715, 100.00
OPTOCIRCUI, EQ, 28-Sep-2020, 5.15, 5.40, 5.40, 5.15, 5.40, 5.40, 5.39, 606289, 32.65, 612, 458374, 75.60
ORBTEXP, EQ, 28-Sep-2020, 56.75, 57.90, 58.80, 57.10, 57.10, 57.45, 57.79, 5798, 3.35, 126, 3813, 65.76
ORICONENT, EQ, 28-Sep-2020, 17.60, 18.15, 18.35, 17.65, 17.70, 17.85, 17.94, 57766, 10.36, 233, 46353, 80.24
ORIENTABRA, EQ, 28-Sep-2020, 20.65, 20.65, 21.45, 20.15, 20.20, 20.30, 20.47, 48209, 9.87, 398, 32087, 66.56
ORIENTALTL, EQ, 28-Sep-2020, 9.40, 9.25, 9.50, 9.10, 9.45, 9.45, 9.32, 25347, 2.36, 140, 16175, 63.81
ORIENTBELL, EQ, 28-Sep-2020, 96.75, 97.15, 103.60, 97.15, 100.05, 100.20, 100.97, 30433, 30.73, 1195, 7661, 25.17
ORIENTCEM, EQ, 28-Sep-2020, 63.70, 63.50, 64.40, 62.45, 62.75, 62.65, 63.14, 187565, 118.42, 1678, 96067, 51.22
ORIENTELEC, EQ, 28-Sep-2020, 177.75, 178.65, 185.95, 177.50, 179.60, 179.55, 181.02, 902002, 1632.79, 12900, 598271, 66.33
ORIENTHOT, EQ, 28-Sep-2020, 20.35, 20.05, 21.05, 20.00, 21.00, 20.85, 20.72, 22729, 4.71, 285, 14817, 65.19
ORIENTLTD, EQ, 28-Sep-2020, 76.60, 79.75, 79.75, 76.00, 79.55, 76.30, 76.93, 88, 0.07, 7, 67, 76.14
ORIENTPPR, EQ, 28-Sep-2020, 16.40, 16.50, 16.70, 16.25, 16.35, 16.35, 16.48, 260914, 42.99, 968, 141989, 54.42
ORIENTREF, EQ, 28-Sep-2020, 186.00, 188.00, 193.50, 188.00, 188.85, 190.90, 191.14, 11823, 22.60, 509, 7317, 61.89
ORISSAMINE, EQ, 28-Sep-2020, 2001.35, 2048.00, 2078.40, 2021.10, 2069.95, 2044.95, 2051.83, 5385, 110.49, 1400, 1793, 33.30
ORTINLABSS, EQ, 28-Sep-2020, 18.95, 19.10, 19.85, 18.60, 19.65, 19.65, 19.74, 17078, 3.37, 68, 15934, 93.30
OSWALAGRO, EQ, 28-Sep-2020, 9.55, 10.00, 10.00, 9.40, 9.40, 9.45, 9.54, 25009, 2.39, 148, 18614, 74.43
PAEL, EQ, 28-Sep-2020, 1.90, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 600, 0.01, 2, 600, 100.00
PAGEIND, EQ, 28-Sep-2020, 19700.30, 19850.00, 20724.00, 19728.05, 20613.80, 20617.80, 20328.34, 61021, 12404.56, 17527, 12086, 19.81
PAISALO, EQ, 28-Sep-2020, 419.10, 408.25, 421.75, 406.20, 415.00, 415.55, 415.75, 38199, 158.81, 336, 19814, 51.87
PALASHSECU, EQ, 28-Sep-2020, 33.00, 34.00, 34.65, 32.20, 33.20, 34.30, 33.77, 1140, 0.39, 17, 1136, 99.65
PANACHE, EQ, 28-Sep-2020, 54.45, 57.15, 57.15, 54.65, 55.50, 55.50, 55.87, 11313, 6.32, 49, 2791, 24.67
PANAMAPET, EQ, 28-Sep-2020, 54.30, 55.20, 58.85, 54.65, 58.10, 58.30, 57.13, 97733, 55.84, 810, 71834, 73.50
PAPERPROD, EQ, 28-Sep-2020, 291.95, 295.75, 300.00, 290.00, 292.00, 291.10, 295.97, 144364, 427.28, 4965, 68305, 47.31
PAR, SM, 28-Sep-2020, 47.30, 47.20, 47.20, 47.20, 47.20, 47.20, 47.20, 2000, 0.94, 1, 2000, 100.00
PARACABLES, EQ, 28-Sep-2020, 7.05, 6.95, 7.15, 6.95, 7.05, 7.00, 7.02, 61682, 4.33, 169, 46959, 76.13
PARAGMILK, EQ, 28-Sep-2020, 101.00, 101.90, 103.00, 99.50, 102.40, 101.15, 100.84, 296297, 298.78, 3325, 135764, 45.82
PARSVNATH, EQ, 28-Sep-2020, 2.40, 2.35, 2.50, 2.35, 2.50, 2.50, 2.47, 7729, 0.19, 46, 5169, 66.88
PASHUPATI, SM, 28-Sep-2020, 49.80, 59.00, 59.00, 59.00, 59.00, 59.00, 59.00, 1600, 0.94, 1, 1600, 100.00
PATELENG, EQ, 28-Sep-2020, 12.65, 13.45, 13.45, 12.60, 12.65, 12.70, 12.78, 249500, 31.88, 642, 149707, 60.00
PATINTLOG, EQ, 28-Sep-2020, 22.65, 23.15, 23.75, 23.00, 23.55, 23.60, 23.51, 26876, 6.32, 144, 21287, 79.20
PATSPINLTD, EQ, 28-Sep-2020, 4.45, 4.40, 4.65, 4.25, 4.45, 4.45, 4.37, 46052, 2.01, 30, 39595, 85.98
PCJEWELLER, EQ, 28-Sep-2020, 14.15, 14.45, 14.75, 13.55, 14.45, 14.50, 14.38, 979979, 140.90, 2649, 512897, 52.34
PDMJEPAPER, EQ, 28-Sep-2020, 14.30, 14.20, 14.65, 14.20, 14.30, 14.30, 14.35, 22755, 3.26, 99, 19189, 84.33
PDSMFL, EQ, 28-Sep-2020, 310.45, 310.05, 312.00, 309.00, 311.95, 311.95, 310.26, 1784, 5.54, 24, 1740, 97.53
PEARLPOLY, EQ, 28-Sep-2020, 20.65, 21.55, 21.55, 19.65, 19.65, 19.65, 19.91, 22061, 4.39, 78, 14700, 66.63
PEL, EQ, 28-Sep-2020, 1246.35, 1260.00, 1296.00, 1244.35, 1280.00, 1283.30, 1273.02, 1074244, 13675.30, 32301, 121078, 11.27
PENIND, EQ, 28-Sep-2020, 15.35, 15.40, 16.30, 15.40, 16.30, 15.85, 15.65, 462594, 72.39, 970, 219239, 47.39
PENINLAND, EQ, 28-Sep-2020, 4.00, 4.20, 4.20, 4.00, 4.15, 4.10, 4.10, 68200, 2.79, 154, 39366, 57.72
PERSISTENT, EQ, 28-Sep-2020, 1219.65, 1225.00, 1323.95, 1225.00, 1290.00, 1274.55, 1269.38, 737104, 9356.65, 27772, 484238, 65.69
PETRONET, EQ, 28-Sep-2020, 219.25, 222.40, 225.95, 220.40, 222.15, 222.40, 223.13, 2951237, 6585.15, 28319, 1476615, 50.03
PFC, EQ, 28-Sep-2020, 85.35, 86.60, 89.40, 85.50, 88.15, 87.95, 88.00, 5345095, 4703.84, 38327, 2108191, 39.44
PFC, N3, 28-Sep-2020, 1363.86, 1342.15, 1342.25, 1342.15, 1342.25, 1342.25, 1342.18, 19, 0.26, 2, 19, 100.00
PFC, N4, 28-Sep-2020, 1130.00, 1075.00, 1075.00, 1045.00, 1064.99, 1062.92, 1060.42, 9615, 101.96, 95, 9365, 97.40
PFC, N8, 28-Sep-2020, 1460.00, 1460.00, 1462.00, 1451.60, 1460.00, 1460.66, 1459.47, 2261, 33.00, 31, 2188, 96.77
PFIZER, EQ, 28-Sep-2020, 4919.50, 5100.00, 5150.00, 4990.05, 5019.00, 5017.05, 5048.03, 94821, 4786.59, 13421, 27816, 29.34
PFOCUS, EQ, 28-Sep-2020, 36.80, 37.00, 38.60, 36.35, 37.50, 37.60, 37.51, 25974, 9.74, 253, 16290, 62.72
PFS, EQ, 28-Sep-2020, 17.85, 18.05, 18.60, 17.75, 18.00, 17.95, 18.20, 1246340, 226.86, 1992, 756628, 60.71
PGHH, EQ, 28-Sep-2020, 9896.30, 9940.00, 9976.05, 9864.50, 9877.00, 9887.45, 9893.92, 2380, 235.48, 908, 1050, 44.12
PGHL, EQ, 28-Sep-2020, 4885.45, 4919.00, 5072.00, 4919.00, 5047.00, 5019.20, 5010.74, 15332, 768.25, 3630, 6485, 42.30
PGIL, EQ, 28-Sep-2020, 141.10, 141.50, 144.80, 140.00, 140.00, 140.65, 141.82, 1046, 1.48, 118, 438, 41.87
PHILIPCARB, EQ, 28-Sep-2020, 123.90, 124.95, 129.00, 123.60, 128.10, 127.20, 126.03, 909693, 1146.44, 7263, 399045, 43.87
PHOENIXLTD, EQ, 28-Sep-2020, 553.80, 557.00, 600.00, 556.00, 599.70, 565.60, 564.87, 477219, 2695.68, 16744, 331545, 69.47
